oportunidades,hits,h_hat,delta_rel,z,p_val,stability_score,signos_consistentes,delta_rel_sub,p_val_sub,oportunidades_sub,delta_rel_2015-01-01_2018-12-31,p_val_2015-01-01_2018-12-31,oportunidades_2015-01-01_2018-12-31,recencia_bin,numero,recencia_min,recencia_max,clasificacion_hazard_numero,delta_rel_2011-10-19_2014-12-31,p_val_2011-10-19_2014-12-31,oportunidades_2011-10-19_2014-12-31
369,12,0.032520325203252036,0.08401084010840124,0.2838071097908726,0.38827910282520384,0.0,True,{},{},{},,,,21-30,93,21,30,ninguno,,,
373,10,0.02680965147453083,-0.10634495084897225,-0.36119859390285414,0.6410245034058002,0.0,True,{},{},{},,,,21-30,94,21,30,ninguno,,,
399,14,0.03508771929824561,0.1695906432748538,0.5957486893600178,0.27567156308626095,0.0,False,"{""2015-01-01_2018-12-31"": -0.043062200956937746}","{""2015-01-01_2018-12-31"": 0.5435900414434263}","{""2015-01-01_2018-12-31"": 209}",-0.043062200956937746,0.5435900414434263,209.0,21-30,95,21,30,ninguno,,,
387,5,0.012919896640826873,-0.5693367786391043,-1.9696972677552649,0.9755634618414287,0.0,False,"{""2015-01-01_2018-12-31"": -0.8333333333333333}","{""2015-01-01_2018-12-31"": 0.9808936877045216}","{""2015-01-01_2018-12-31"": 200}",-0.8333333333333333,0.9808936877045216,200.0,21-30,96,21,30,ninguno,,,
313,7,0.022364217252396165,-0.25452609158679446,-0.7919162189444386,0.7857952353602764,0.0,True,{},{},{},,,,21-30,97,21,30,ninguno,,,
394,6,0.015228426395939087,-0.49238578680203043,-1.718812008572253,0.9571756958939583,0.0,True,{},{},{},,,,21-30,98,21,30,ninguno,,,
373,7,0.01876675603217158,-0.37444146559428065,-1.2717832844142514,0.8982749351720591,0.0,True,{},{},{},,,,21-30,99,21,30,ninguno,,,
357,12,0.03361344537815126,0.12044817927170867,0.4002295105227794,0.3444937403976059,0.0,True,{},{},{},,,,31-45,00,31,45,ninguno,,,
381,11,0.028871391076115485,-0.03762029746281713,-0.12913961081502068,0.5513764102434338,0.0,False,"{""2015-01-01_2018-12-31"": -0.08675799086757993}","{""2015-01-01_2018-12-31"": 0.5893179459935309}","{""2015-01-01_2018-12-31"": 219}",-0.08675799086757993,0.5893179459935309,219.0,31-45,01,31,45,ninguno,,,
493,14,0.028397565922920892,-0.05341446923597023,-0.2085725434293647,0.5826090268382541,0.0,True,"{""2015-01-01_2018-12-31"": 0.051051051051051}","{""2015-01-01_2018-12-31"": 0.44679256523318067}","{""2015-01-01_2018-12-31"": 222}",0.051051051051051,0.44679256523318067,222.0,31-45,02,31,45,ninguno,,,
421,11,0.026128266033254157,-0.12905779889152807,-0.4656933775013878,0.679282503324055,0.0,False,"{""2015-01-01_2018-12-31"": -0.3740219092331768}","{""2015-01-01_2018-12-31"": 0.8314670367437085}","{""2015-01-01_2018-12-31"": 213}",-0.3740219092331768,0.8314670367437085,213.0,31-45,03,31,45,ninguno,,,
327,10,0.03058103975535168,0.01936799184505608,0.061593265552353324,0.4754433700360552,0.0,True,{},{},{},,,,31-45,04,31,45,ninguno,,,
404,15,0.03712871287128713,0.2376237623762376,0.8399536288400766,0.20046719338131821,0.0,True,"{""2015-01-01_2018-12-31"": 0.6081871345029239}","{""2015-01-01_2018-12-31"": 0.05315257482593558}","{""2015-01-01_2018-12-31"": 228}",0.6081871345029239,0.05315257482593558,228.0,31-45,05,31,45,ninguno,,,
380,9,0.02368421052631579,-0.21052631578947362,-0.7217269937446769,0.7647688287540806,0.0,False,"{""2015-01-01_2018-12-31"": -0.5024875621890548}","{""2015-01-01_2018-12-31"": 0.8948693390540075}","{""2015-01-01_2018-12-31"": 201}",-0.5024875621890548,0.8948693390540075,201.0,31-45,06,31,45,ninguno,,,
417,12,0.02877697841726619,-0.04076738609112701,-0.146404914100089,0.5581991258894726,0.0,True,"{""2015-01-01_2018-12-31"": 0.06544901065449009}","{""2015-01-01_2018-12-31"": 0.43237395921003574}","{""2015-01-01_2018-12-31"": 219}",0.06544901065449009,0.43237395921003574,219.0,31-45,07,31,45,ninguno,,,
366,9,0.02459016393442623,-0.180327868852459,-0.6067058088417641,0.7279769167442538,0.0,False,"{""2015-01-01_2018-12-31"": -0.5145631067961165}","{""2015-01-01_2018-12-31"": 0.9029961432891483}","{""2015-01-01_2018-12-31"": 206}",-0.5145631067961165,0.9029961432891483,206.0,31-45,08,31,45,ninguno,,,
419,11,0.026252983293556086,-0.12490055688146376,-0.44962054368432486,0.6735079638017945,0.0,False,"{""2015-01-01_2018-12-31"": -0.21011058451816747}","{""2015-01-01_2018-12-31"": 0.7042763707081802}","{""2015-01-01_2018-12-31"": 211}",-0.21011058451816747,0.7042763707081802,211.0,31-45,09,31,45,ninguno,,,
395,10,0.02531645569620253,-0.1561181434599156,-0.5456657386636854,0.7073521364913413,0.0,False,"{""2015-01-01_2018-12-31"": -0.3710691823899371}","{""2015-01-01_2018-12-31"": 0.8289849838535432}","{""2015-01-01_2018-12-31"": 212}",-0.3710691823899371,0.8289849838535432,212.0,31-45,10,31,45,ninguno,,,
470,17,0.036170212765957444,0.20567375886524816,0.7841561888847185,0.21647423434541815,0.0,True,"{""2015-01-01_2018-12-31"": 0.19581464872944696}","{""2015-01-01_2018-12-31"": 0.30353940623446035}","{""2015-01-01_2018-12-31"": 223}",0.19581464872944696,0.30353940623446035,223.0,31-45,11,31,45,ninguno,,,
357,11,0.03081232492997199,0.02707749766573305,0.08997407600899714,0.464153907801822,0.0,True,{},{},{},,,,31-45,12,31,45,ninguno,,,
363,8,0.02203856749311295,-0.2653810835629017,-0.8891970961321691,0.8130514184048606,0.0,True,{},{},{},,,,31-45,13,31,45,ninguno,,,
423,13,0.030732860520094562,0.024428684003152103,0.08835782476319617,0.4647961405514467,0.0,True,{},{},{},,,,31-45,14,31,45,ninguno,,,
416,9,0.021634615384615384,-0.27884615384615385,-1.0001982357041974,0.8413927085511037,0.0,True,{},{},{},,,,31-45,15,31,45,ninguno,,,
442,10,0.02262443438914027,-0.2458521870286576,-0.908991811352898,0.8183227758745111,0.0,True,{},{},{},,,,31-45,16,31,45,ninguno,,,
395,11,0.027848101265822784,-0.07172995780590717,-0.2507112853319635,0.5989813325677835,0.0,True,{},{},{},,,,31-45,17,31,45,ninguno,,,
395,10,0.02531645569620253,-0.1561181434599156,-0.5456657386636854,0.7073521364913413,0.0,True,{},{},{},,,,31-45,18,31,45,ninguno,,,
375,10,0.02666666666666667,-0.11111111111111102,-0.3783971743220832,0.6474322165064585,0.0,True,{},{},{},,,,31-45,19,31,45,ninguno,,,
332,6,0.018072289156626505,-0.39759036144578314,-1.2740299852939667,0.8986736052052273,0.0,False,"{""2015-01-01_2018-12-31"": -0.5169082125603864}","{""2015-01-01_2018-12-31"": 0.9045457852527539}","{""2015-01-01_2018-12-31"": 207}",-0.5169082125603864,0.9045457852527539,207.0,31-45,20,31,45,ninguno,,,
344,10,0.029069767441860465,-0.031007751937984475,-0.10114030583341825,0.5402804586775825,0.0,True,{},{},{},,,,31-45,21,31,45,ninguno,,,
319,3,0.009404388714733543,-0.6865203761755485,-2.1563712530314363,0.9844726562391685,0.0,True,{},{},{},,,,31-45,22,31,45,ninguno,,,
408,7,0.01715686274509804,-0.4281045751633986,-1.5207390952191802,0.9358373381536218,0.0,True,"{""2015-01-01_2018-12-31"": 0.051051051051051}","{""2015-01-01_2018-12-31"": 0.44679256523318067}","{""2015-01-01_2018-12-31"": 222}",0.051051051051051,0.44679256523318067,222.0,31-45,23,31,45,ninguno,,,
407,11,0.02702702702702703,-0.09909909909909902,-0.3515941749014753,0.6374286828106099,0.0,False,"{""2015-01-01_2018-12-31"": -0.5370370370370371}","{""2015-01-01_2018-12-31"": 0.9174394613082426}","{""2015-01-01_2018-12-31"": 216}",-0.5370370370370371,0.9174394613082426,216.0,31-45,24,31,45,ninguno,,,
363,14,0.03856749311294766,0.285583103764922,0.9568868404744112,0.16931218700422973,0.0,True,{},{},{},,,,31-45,25,31,45,ninguno,,,
348,13,0.03735632183908046,0.2452107279693488,0.8044588778720434,0.21056600467261571,0.0,True,{},{},{},,,,31-45,26,31,45,ninguno,,,
402,15,0.03731343283582089,0.24378109452736313,0.8595829832321705,0.1950094792917824,0.0,False,"{""2015-01-01_2018-12-31"": -0.014778325123152719}","{""2015-01-01_2018-12-31"": 0.5147692629001637}","{""2015-01-01_2018-12-31"": 203}",-0.014778325123152719,0.5147692629001637,203.0,31-45,27,31,45,ninguno,,,
418,12,0.028708133971291867,-0.043062200956937746,-0.15483142984145307,0.5615228937211009,0.0,True,{},{},{},,,,31-45,28,31,45,ninguno,,,
377,11,0.029177718832891247,-0.027409372236958385,-0.09359324912574882,0.5372838637539731,0.0,True,{},{},{},,,,31-45,29,31,45,ninguno,,,
396,15,0.03787878787878788,0.2626262626262627,0.9190952181323504,0.17902288510959632,0.0,True,"{""2015-01-01_2018-12-31"": 0.1608623548922057}","{""2015-01-01_2018-12-31"": 0.34418190281935157}","{""2015-01-01_2018-12-31"": 201}",0.1608623548922057,0.34418190281935157,201.0,31-45,30,31,45,ninguno,,,
439,15,0.03416856492027335,0.13895216400911167,0.5120027989379382,0.30432452534028087,0.0,True,"{""2015-01-01_2018-12-31"": 0.4084507042253521}","{""2015-01-01_2018-12-31"": 0.1472398513956255}","{""2015-01-01_2018-12-31"": 213}",0.4084507042253521,0.1472398513956255,213.0,31-45,31,31,45,ninguno,,,
395,11,0.027848101265822784,-0.07172995780590717,-0.2507112853319635,0.5989813325677835,0.0,True,{},{},{},,,,31-45,32,31,45,ninguno,,,
399,17,0.042606516290726815,0.4202172096908939,1.4761654716654624,0.0699497381437843,0.0,True,{},{},{},,,,31-45,33,31,45,ninguno,,,
412,18,0.043689320388349516,0.45631067961165056,1.6288609115213535,0.05167123326463289,0.0,True,"{""2015-01-01_2018-12-31"": 0.13268608414239483}","{""2015-01-01_2018-12-31"": 0.36884485087757285}","{""2015-01-01_2018-12-31"": 206}",0.13268608414239483,0.36884485087757285,206.0,31-45,34,31,45,ninguno,,,
363,9,0.024793388429752067,-0.1735537190082644,-0.5815164400310724,0.719553779277025,0.0,True,{},{},{},,,,31-45,35,31,45,ninguno,,,
372,8,0.021505376344086023,-0.2831541218637992,-0.9604375211595703,0.8315824691347438,0.0,True,{},{},{},,,,31-45,36,31,45,ninguno,,,
395,9,0.02278481012658228,-0.24050632911392403,-0.8406201919954073,0.7997196284347332,0.0,True,{},{},{},,,,31-45,37,31,45,ninguno,,,
397,15,0.037783375314861464,0.25944584382871555,0.9091106209161834,0.18164586841784108,0.0,True,"{""2015-01-01_2018-12-31"": 0.027900146842878167}","{""2015-01-01_2018-12-31"": 0.47053483892683706}","{""2015-01-01_2018-12-31"": 227}",0.027900146842878167,0.47053483892683706,227.0,31-45,38,31,45,ninguno,,,
405,16,0.03950617283950617,0.3168724279835391,1.1214675803379688,0.13104444191137385,0.0,True,"{""2015-01-01_2018-12-31"": 0.3333333333333334}","{""2015-01-01_2018-12-31"": 0.203544657330852}","{""2015-01-01_2018-12-31"": 200}",0.3333333333333334,0.203544657330852,200.0,31-45,39,31,45,ninguno,,,
384,10,0.026041666666666668,-0.13194444444444436,-0.454706833791234,0.6753399180902152,0.0,False,"{""2015-01-01_2018-12-31"": -0.22839506172839508}","{""2015-01-01_2018-12-31"": 0.7225123196505261}","{""2015-01-01_2018-12-31"": 216}",-0.22839506172839508,0.7225123196505261,216.0,31-45,40,31,45,ninguno,,,
386,19,0.04922279792746114,0.6407599309153714,2.2139293536331297,0.013416819557224516,0.0,True,"{""2015-01-01_2018-12-31"": 0.43540669856459346}","{""2015-01-01_2018-12-31"": 0.13414950515277757}","{""2015-01-01_2018-12-31"": 209}",0.43540669856459346,0.13414950515277757,209.0,31-45,41,31,45,ninguno,,,
395,10,0.02531645569620253,-0.1561181434599156,-0.5456657386636854,0.7073521364913413,0.0,True,{},{},{},,,,31-45,42,31,45,ninguno,,,
432,13,0.03009259259259259,0.0030864197530864014,0.011281624057040472,0.4954993786417167,0.0,False,"{""2015-01-01_2018-12-31"": -0.4666666666666666}","{""2015-01-01_2018-12-31"": 0.9027930890446751}","{""2015-01-01_2018-12-31"": 250}",-0.4666666666666666,0.9027930890446751,250.0,31-45,43,31,45,ninguno,,,
433,10,0.023094688221709007,-0.2301770592763664,-0.8423270462361782,0.800197541973817,0.0,True,"{""2015-01-01_2018-12-31"": 0.31362889983579645}","{""2015-01-01_2018-12-31"": 0.21597811105334042}","{""2015-01-01_2018-12-31"": 203}",0.31362889983579645,0.21597811105334042,203.0,31-45,44,31,45,ninguno,,,
395,10,0.02531645569620253,-0.1561181434599156,-0.5456657386636854,0.7073521364913413,0.0,True,{},{},{},,,,31-45,45,31,45,ninguno,,,
392,15,0.03826530612244898,0.27551020408163274,0.9593022922209136,0.16870324047982097,0.0,True,{},{},{},,,,31-45,46,31,45,ninguno,,,
373,11,0.029490616621983913,-0.01697944593386953,-0.05767036373238835,0.5229943996458041,0.0,True,{},{},{},,,,31-45,47,31,45,ninguno,,,
372,12,0.03225806451612903,0.07526881720430109,0.25530617651077175,0.3992433149097001,0.0,True,{},{},{},,,,31-45,48,31,45,ninguno,,,
374,18,0.0481283422459893,0.6042780748663101,2.05516832721538,0.019931374592474047,0.0,True,"{""2015-01-01_2018-12-31"": 0.6181229773462783}","{""2015-01-01_2018-12-31"": 0.0593550462934543}","{""2015-01-01_2018-12-31"": 206}",0.6181229773462783,0.0593550462934543,206.0,31-45,49,31,45,ninguno,,,
399,14,0.03508771929824561,0.1695906432748538,0.5957486893600178,0.27567156308626095,0.0,True,{},{},{},,,,31-45,50,31,45,ninguno,,,
380,12,0.031578947368421054,0.052631578947368494,0.18043174843616908,0.4284068158355545,0.0,False,"{""2015-01-01_2018-12-31"": -0.08675799086757993}","{""2015-01-01_2018-12-31"": 0.5893179459935309}","{""2015-01-01_2018-12-31"": 219}",-0.08675799086757993,0.5893179459935309,219.0,31-45,51,31,45,ninguno,,,
463,8,0.017278617710583154,-0.42404607631389485,-1.604642552446655,0.945713754412687,0.0,False,"{""2015-01-01_2018-12-31"": -0.3438320209973753}","{""2015-01-01_2018-12-31"": 0.8323996414198065}","{""2015-01-01_2018-12-31"": 254}",-0.3438320209973753,0.8323996414198065,254.0,31-45,52,31,45,ninguno,,,
492,11,0.022357723577235773,-0.2547425474254742,-0.9937080294293459,0.8398174837459101,0.0,False,"{""2011-10-19_2014-12-31"": -0.5327102803738317, ""2015-01-01_2018-12-31"": -0.01960784313725488}","{""2011-10-19_2014-12-31"": 0.9147314540294142, ""2015-01-01_2018-12-31"": 0.5196405743228372}","{""2011-10-19_2014-12-31"": 214, ""2015-01-01_2018-12-31"": 204}",-0.01960784313725488,0.5196405743228372,204.0,31-45,53,31,45,ninguno,-0.5327102803738317,0.9147314540294142,214.0
414,14,0.033816425120772944,0.12721417069243152,0.45520856180011116,0.32447960075567517,0.0,True,{},{},{},,,,31-45,54,31,45,ninguno,,,
380,9,0.02368421052631579,-0.21052631578947362,-0.7217269937446769,0.7647688287540806,0.0,True,{},{},{},,,,31-45,55,31,45,ninguno,,,
443,13,0.029345372460496615,-0.021820917983446146,-0.08076991768782676,0.5321875339552138,0.0,False,"{""2015-01-01_2018-12-31"": -0.521531100478469}","{""2015-01-01_2018-12-31"": 0.9075723594056468}","{""2015-01-01_2018-12-31"": 209}",-0.521531100478469,0.9075723594056468,209.0,31-45,56,31,45,ninguno,,,
407,6,0.014742014742014743,-0.5085995085995085,-1.8044626662298868,0.9644205966205199,0.0,True,{},{},{},,,,31-45,57,31,45,ninguno,,,
422,11,0.026066350710900472,-0.13112164296998421,-0.4737021633005734,0.682143844764765,0.0,True,"{""2015-01-01_2018-12-31"": 0.31362889983579645}","{""2015-01-01_2018-12-31"": 0.21597811105334042}","{""2015-01-01_2018-12-31"": 203}",0.31362889983579645,0.21597811105334042,203.0,31-45,58,31,45,ninguno,,,
367,12,0.0326975476839237,0.08991825613079013,0.30293933517006466,0.38096804692047903,0.0,True,"{""2015-01-01_2018-12-31"": 0.2519561815336464}","{""2015-01-01_2018-12-31"": 0.2589194624992507}","{""2015-01-01_2018-12-31"": 213}",0.2519561815336464,0.2589194624992507,213.0,31-45,59,31,45,ninguno,,,
401,13,0.032418952618453865,0.08063175394846223,0.28395731008104425,0.3882215480801584,0.0,True,{},{},{},,,,31-45,60,31,45,ninguno,,,
403,17,0.04218362282878412,0.40612076095947075,1.4337798563968178,0.0758175475527739,0.0,True,{},{},{},,,,31-45,61,31,45,ninguno,,,
395,17,0.043037974683544304,0.43459915611814354,1.5190154346583677,0.06437930547087398,0.0,True,{},{},{},,,,31-45,62,31,45,ninguno,,,
371,10,0.026954177897574125,-0.10152740341419579,-0.3439101504844368,0.6345430710005582,0.0,True,{},{},{},,,,31-45,63,31,45,ninguno,,,
347,15,0.043227665706051875,0.44092219020172924,1.444446475877948,0.07430671269760507,0.0,True,{},{},{},,,,31-45,64,31,45,ninguno,,,
388,9,0.023195876288659795,-0.22680412371134015,-0.7856725312683565,0.7839703201030161,0.0,True,{},{},{},,,,31-45,65,31,45,ninguno,,,
384,11,0.028645833333333332,-0.045138888888888895,-0.15555760103384314,0.5618091262635009,0.0,True,{},{},{},,,,31-45,66,31,45,ninguno,,,
446,13,0.02914798206278027,-0.0284005979073243,-0.10547989110542136,0.5420024872292251,0.0,False,"{""2015-01-01_2018-12-31"": -0.2354740061162079}","{""2015-01-01_2018-12-31"": 0.7295421705081465}","{""2015-01-01_2018-12-31"": 218}",-0.2354740061162079,0.7295421705081465,218.0,31-45,67,31,45,ninguno,,,
304,11,0.03618421052631579,0.20614035087719307,0.6320836591904515,0.26366610617070396,0.0,True,{},{},{},,,,31-45,68,31,45,ninguno,,,
394,12,0.030456852791878174,0.01522842639593916,0.05315913428573969,0.4788025578329548,0.0,True,{},{},{},,,,31-45,69,31,45,ninguno,,,
427,13,0.03044496487119438,0.014832162373145987,0.053900546550580665,0.4785072006081068,0.0,False,"{""2015-01-01_2018-12-31"": -0.2816091954022988}","{""2015-01-01_2018-12-31"": 0.7746766455860161}","{""2015-01-01_2018-12-31"": 232}",-0.2816091954022988,0.7746766455860161,232.0,31-45,70,31,45,ninguno,,,
391,19,0.04859335038363171,0.6197783461210571,2.15525934916544,0.015570772476258554,0.0,True,{},{},{},,,,31-45,71,31,45,ninguno,,,
417,7,0.016786570743405275,-0.44044764188649077,-1.5817472091990015,0.9431463546077712,0.0,False,"{""2015-01-01_2018-12-31"": -0.5412844036697247}","{""2015-01-01_2018-12-31"": 0.9200625553687778}","{""2015-01-01_2018-12-31"": 218}",-0.5412844036697247,0.9200625553687778,218.0,31-45,72,31,45,ninguno,,,
413,7,0.01694915254237288,-0.4350282485875706,-1.5547739119914776,0.9400000378089794,0.0,False,"{""2015-01-01_2018-12-31"": -0.3431855500821018}","{""2015-01-01_2018-12-31"": 0.8050800026049039}","{""2015-01-01_2018-12-31"": 203}",-0.3431855500821018,0.8050800026049039,203.0,31-45,73,31,45,ninguno,,,
413,16,0.0387409200968523,0.2913640032284101,1.0413235291816767,0.14886271005819132,0.0,True,"{""2015-01-01_2018-12-31"": 0.12179487179487178}","{""2015-01-01_2018-12-31"": 0.37869405799924694}","{""2015-01-01_2018-12-31"": 208}",0.12179487179487178,0.37869405799924694,208.0,31-45,74,31,45,ninguno,,,
407,11,0.02702702702702703,-0.09909909909909902,-0.3515941749014753,0.6374286828106099,0.0,False,"{""2015-01-01_2018-12-31"": -0.3589743589743589}","{""2015-01-01_2018-12-31"": 0.8187149816154822}","{""2015-01-01_2018-12-31"": 208}",-0.3589743589743589,0.8187149816154822,208.0,31-45,75,31,45,ninguno,,,
424,9,0.02122641509433962,-0.29245283018867924,-1.0590428124782012,0.8552098587811928,0.0,True,{},{},{},,,,31-45,76,31,45,ninguno,,,
340,8,0.023529411764705882,-0.2156862745098039,-0.6994178757135081,0.7578545401494219,0.0,True,{},{},{},,,,31-45,77,31,45,ninguno,,,
430,10,0.023255813953488372,-0.22480620155038758,-0.8198176717688257,0.7938399723542093,0.0,True,{},{},{},,,,31-45,78,31,45,ninguno,,,
401,15,0.03740648379052369,0.24688279301745647,0.869436299938867,0.19230426777320692,0.0,True,{},{},{},,,,31-45,79,31,45,ninguno,,,
305,8,0.02622950819672131,-0.1256830601092896,-0.38601255137662543,0.6502563133853944,0.0,True,{},{},{},,,,31-45,80,31,45,ninguno,,,
369,15,0.04065040650406504,0.3550135501355014,1.1993139155678814,0.11520295309896843,0.0,True,{},{},{},,,,31-45,81,31,45,ninguno,,,
379,11,0.029023746701846966,-0.032541776605101116,-0.11141293741107584,0.5443555493191635,0.0,True,{},{},{},,,,31-45,82,31,45,ninguno,,,
411,6,0.014598540145985401,-0.51338199513382,-1.8303591076861865,0.9664018708990367,0.0,False,"{""2015-01-01_2018-12-31"": -0.715099715099715}","{""2015-01-01_2018-12-31"": 0.9728072199001572}","{""2015-01-01_2018-12-31"": 234}",-0.715099715099715,0.9728072199001572,234.0,31-45,83,31,45,ninguno,,,
444,7,0.015765765765765764,-0.4744744744744745,-1.7582438164900345,0.9606469836144877,0.0,False,"{""2015-01-01_2018-12-31"": -0.5535714285714285}","{""2015-01-01_2018-12-31"": 0.9274477757526185}","{""2015-01-01_2018-12-31"": 224}",-0.5535714285714285,0.9274477757526185,224.0,31-45,84,31,45,ninguno,,,
396,12,0.030303030303030304,0.010101010101010166,0.035349816082013756,0.4859004003205521,0.0,False,"{""2015-01-01_2018-12-31"": -0.09502262443438908}","{""2015-01-01_2018-12-31"": 0.5980977833803942}","{""2015-01-01_2018-12-31"": 221}",-0.09502262443438908,0.5980977833803942,221.0,31-45,85,31,45,ninguno,,,
419,10,0.02386634844868735,-0.20445505171042164,-0.7360030555851687,0.7691355808769238,0.0,True,{},{},{},,,,31-45,86,31,45,ninguno,,,
384,5,0.013020833333333334,-0.5659722222222221,-1.9504529975781884,0.9744389248149624,0.0,True,{},{},{},,,,31-45,87,31,45,ninguno,,,
377,15,0.03978779840848806,0.32625994694960214,1.1140615783032732,0.13262638511423733,0.0,True,"{""2015-01-01_2018-12-31"": 0.4925373134328358}","{""2015-01-01_2018-12-31"": 0.10971628778167383}","{""2015-01-01_2018-12-31"": 201}",0.4925373134328358,0.10971628778167383,201.0,31-45,88,31,45,ninguno,,,
444,9,0.02027027027027027,-0.3243243243243243,-1.2018375454488843,0.8852867621583247,0.0,False,"{""2015-01-01_2018-12-31"": -0.3939393939393939}","{""2015-01-01_2018-12-31"": 0.8479262096714199}","{""2015-01-01_2018-12-31"": 220}",-0.3939393939393939,0.8479262096714199,220.0,31-45,89,31,45,ninguno,,,
434,11,0.02534562211981567,-0.15514592933947766,-0.5684077754948783,0.7151209440399456,0.0,True,"{""2015-01-01_2018-12-31"": 0.13268608414239483}","{""2015-01-01_2018-12-31"": 0.36884485087757285}","{""2015-01-01_2018-12-31"": 206}",0.13268608414239483,0.36884485087757285,206.0,31-45,90,31,45,ninguno,,,
378,8,0.021164021164021163,-0.29453262786596124,-1.0070570459953994,0.8430463193502631,0.0,False,"{""2015-01-01_2018-12-31"": -0.5370370370370371}","{""2015-01-01_2018-12-31"": 0.9174394613082426}","{""2015-01-01_2018-12-31"": 216}",-0.5370370370370371,0.9174394613082426,216.0,31-45,91,31,45,ninguno,,,
354,10,0.02824858757062147,-0.05838041431261767,-0.193171727653831,0.5765877601174947,0.0,True,{},{},{},,,,31-45,92,31,45,ninguno,,,
348,11,0.031609195402298854,0.05363984674329516,0.17597537953450962,0.43015664243557006,0.0,True,{},{},{},,,,31-45,93,31,45,ninguno,,,
361,10,0.027700831024930747,-0.07663896583564173,-0.2560813772953978,0.6010559992916726,0.0,True,{},{},{},,,,31-45,94,31,45,ninguno,,,
417,11,0.026378896882494004,-0.12070343725019984,-0.4334733731198715,0.6676645469687168,0.0,True,{},{},{},,,,31-45,95,31,45,ninguno,,,
431,12,0.027842227378190254,-0.07192575406032484,-0.2626018727724735,0.6035712717767264,0.0,True,"{""2015-01-01_2018-12-31"": 0.38888888888888884}","{""2015-01-01_2018-12-31"": 0.15741437844908043}","{""2015-01-01_2018-12-31"": 216}",0.38888888888888884,0.15741437844908043,216.0,31-45,96,31,45,ninguno,,,
400,2,0.005,-0.8333333333333333,-2.931051908802746,0.9983109183582242,0.0,False,"{""2015-01-01_2018-12-31"": -1.0}","{""2015-01-01_2018-12-31"": 0.9936717279984649}","{""2015-01-01_2018-12-31"": 201}",-1.0,0.9936717279984649,201.0,31-45,97,31,45,ninguno,,,
458,12,0.026200873362445413,-0.12663755458515286,-0.4766175334304929,0.6831827521168296,0.0,False,"{""2015-01-01_2018-12-31"": -0.464524765729585}","{""2015-01-01_2018-12-31"": 0.9013166349032071}","{""2015-01-01_2018-12-31"": 249}",-0.464524765729585,0.9013166349032071,249.0,31-45,98,31,45,ninguno,,,
438,8,0.0182648401826484,-0.39117199391172,-1.4397250771016314,0.9250274021833277,0.0,False,"{""2015-01-01_2018-12-31"": -0.3431855500821018}","{""2015-01-01_2018-12-31"": 0.8050800026049039}","{""2015-01-01_2018-12-31"": 203}",-0.3431855500821018,0.8050800026049039,203.0,31-45,99,31,45,ninguno,,,
210,9,0.04285714285714286,0.42857142857142866,1.0922137064510988,0.1373695896528699,0.0,True,{},{},{},,,,46-60,00,46,60,ninguno,,,
243,7,0.02880658436213992,-0.03978052126200268,-0.10905569921805539,0.543420843926893,0.0,True,{},{},{},,,,46-60,01,46,60,ninguno,,,
254,15,0.05905511811023622,0.9685039370078741,2.7145197701611954,0.0033185969294548087,0.0,True,{},{},{},,,,46-60,02,46,60,ninguno,,,
272,9,0.03308823529411765,0.10294117647058829,0.29857149282047246,0.3826335096158119,0.0,True,{},{},{},,,,46-60,03,46,60,ninguno,,,
256,5,0.01953125,-0.3489583333333333,-0.9819023894489198,0.8369260307520179,0.0,True,{},{},{},,,,46-60,04,46,60,ninguno,,,
191,7,0.03664921465968586,0.2216404886561954,0.5386920209129009,0.2950496901370913,0.0,True,{},{},{},,,,46-60,05,46,60,ninguno,,,
273,8,0.029304029304029304,-0.023199023199023165,-0.06741022596577687,0.5268724357177121,0.0,True,{},{},{},,,,46-60,06,46,60,ninguno,,,
278,6,0.02158273381294964,-0.28057553956834524,-0.8227103576392703,0.7946636380831354,0.0,True,{},{},{},,,,46-60,07,46,60,ninguno,,,
239,9,0.03765690376569038,0.25523012552301266,0.6939139921950227,0.24386807408861363,0.0,True,{},{},{},,,,46-60,08,46,60,ninguno,,,
